"content","original_id","from","date_created","sentiment","original_sentiment"
"#indonesia #diskon Electronic City Greatest Deal Promo - Beli 1 Gratis 1","656353468647653376","GilaPromoDotCom","2015-10-20 13:17:16","",""
"#indonesia #diskon Serba Food Plaza Blok M Super Deal - Diskon 50%","656353468647608320","GilaPromoDotCom","2015-10-20 13:17:16","",""
"#indonesia #diskon Sony Xperia Special Deal - Cashback Rp. 200.000","656353468303679488","GilaPromoDotCom","2015-10-20 13:17:15","",""
"#indonesia #diskon Electronic Solution Fantastic Deal - Cashback Hingga Rp. 1.500.000","656353468282753024","GilaPromoDotCom","2015-10-20 13:17:15","",""
"#diskon Matahari Mall Promo Smartphone Murah - Harga Dibawah Rp. 2.000.000","656312217747505152","GilaPromoDotCom","2015-10-20 10:33:21","",""
"#diskon Dominos Pizza Fantastis Deals - Harga Mulai Dari Rp. 25.091","656312205743403008","GilaPromoDotCom","2015-10-20 10:33:18","",""
"#indonesia #diskon Dominos Pizza Fantastis Deals - Harga Mulai Dari Rp. 25.091","656310729038045184","GilaPromoDotCom","2015-10-20 10:27:26","",""
"#indonesia #diskon Pizza Hut Promo Menu Paket Cheeseburger - Rp. 55.000/Orang","656310723992272896","GilaPromoDotCom","2015-10-20 10:27:24","",""
"#indonesia #diskon Okeshop iPhone 6 Best Deal - Cashback Rp. 1.000.000","656310723929354240","GilaPromoDotCom","2015-10-20 10:27:24","",""
"#indonesia #diskon iBox Awesome Deal - Cashback Rp. 2.000.000","656310723849670656","GilaPromoDotCom","2015-10-20 10:27:24","",""
"#indonesia #diskon Sate Khas Senayan Promo Sarapan Spesial - Paket Mulai Rp. 27.000","656310723811909632","GilaPromoDotCom","2015-10-20 10:27:24","",""
"#onlineonly #diskon Matahari Mall Promo Smartphone Murah - Harga Dibawah Rp. 2.000.000","656300911590031361","GilaPromoDotCom","2015-10-20 09:48:25","",""
"#diskon McDonalds Promo Santap Hemat - Diskon 20%","656284960349900800","GilaPromoDotCom","2015-10-20 08:45:02","",""
"#diskon Cinemaxx Theater 1st Anniversary - Beli 2 Gratis 1","656284960341565440","GilaPromoDotCom","2015-10-20 08:45:02","",""
"#diskon Galeri Gadget Promo Smartphone Murah - Cashback Hingga Rp. 400.000 & Gratis Hadiah","656284869971025920","GilaPromoDotCom","2015-10-20 08:44:40","",""
"#diskon Lock & Lock Special Deal - Beli 1 Gratis 1","656284869744545793","GilaPromoDotCom","2015-10-20 08:44:40","",""
"#diskon Es Teler 77 Promo Hari Dewi Dewi - Diskon 20%","656284869442564096","GilaPromoDotCom","2015-10-20 08:44:40","",""
"#indonesia #diskon Galeri Gadget Promo Smartphone Murah - Cashback Hingga Rp. 400.000 & Gratis Hadiah","656270633714720768","GilaPromoDotCom","2015-10-20 07:48:06","",""
"#indonesia #diskon Lock & Lock Special Deal - Beli 1 Gratis 1","656270633693814784","GilaPromoDotCom","2015-10-20 07:48:06","",""
"#indonesia #diskon Bakmi GM Promo Super Goban - Menu Hemat Hanya Rp. 50.000","656270633681231872","GilaPromoDotCom","2015-10-20 07:48:06","",""
"#indonesia #diskon Es Teler 77 Promo Hari Dewi Dewi - Diskon 20%","656270633681207296","GilaPromoDotCom","2015-10-20 07:48:06","",""
"#indonesia #diskon McDonalds Promo Santap Hemat - Diskon 20%","656270633677037568","GilaPromoDotCom","2015-10-20 07:48:06","",""
"#diskon Breadtalk Special Grand Opening Promo - Beli 5 Gratis 1","656265978813284352","GilaPromoDotCom","2015-10-20 07:29:36","",""
"#diskon Pepper Lunch Promo Early Bite - Harga Spesial Mulai Rp. 49.091","656265978611941377","GilaPromoDotCom","2015-10-20 07:29:36","",""
"#diskon Hoka Hoka Bento Promo Upgrade Menu - Harga Spesial Rp. 7.500","656265978469289984","GilaPromoDotCom","2015-10-20 07:29:36","",""
"#diskon Stationery Super Sale - Harga Mulai Dari Rp. 10.000","656265978452549632","GilaPromoDotCom","2015-10-20 07:29:36","",""
"#onlineonly #diskon Lazada Super Otomotif SALE - Diskon hingga 50% + Gratis Ongkir","656091017238740992","GilaPromoDotCom","2015-10-19 19:54:22","",""
"#onlineonly #diskon Lazada Promo Spesial Interior Mobil - Diskon Hingga 60%","656091016735432705","GilaPromoDotCom","2015-10-19 19:54:22","",""
"#diskon Zalora Denim Super Sale - Diskon 60%","656089330050596864","GilaPromoDotCom","2015-10-19 19:47:40","",""
"#diskon Lazada Promo Spesial Interior Mobil - Diskon Hingga 60%","656089330008608769","GilaPromoDotCom","2015-10-19 19:47:40","",""
"#diskon Lazada Super Otomotif SALE - Diskon hingga 50% + Gratis Ongkir","656089293442695168","GilaPromoDotCom","2015-10-19 19:47:31","",""
"#diskon 7 Eleven Special Menu Hemat - Harga Spesial Mulai Rp 10.000","656089293140697088","GilaPromoDotCom","2015-10-19 19:47:31","",""
"#indonesia #diskon Zalora Denim Super Sale - Diskon 60% - Pilih sendiri prodkuk fashion denim favorit mu di","656036684652531712","GilaPromoDotCom","2015-10-19 16:18:28","",""
"#indonesia #diskon 7 Eleven Special Menu Hemat - Harga Spesial Mulai Rp 10.000","656036684363100160","GilaPromoDotCom","2015-10-19 16:18:28","",""
"#indonesia #diskon Lazada Promo Spesial Interior Mobil - Diskon Hingga 60%","656036684333785088","GilaPromoDotCom","2015-10-19 16:18:28","",""
"#indonesia #diskon Lazada Super Otomotif SALE - Diskon hingga 50% + Gratis Ongkir","656036682882527232","GilaPromoDotCom","2015-10-19 16:18:28","",""
"#onlineonly #diskon Zalora Denim Super Sale - Diskon 60% - Pilih sendiri prodkuk fashion denim favorit mu di","656028819812425728","GilaPromoDotCom","2015-10-19 15:47:13","",""
"#diskon Matahari Mall Undewear Sale - Diskon Hingga 77%","656002464186015744","GilaPromoDotCom","2015-10-19 14:02:30","",""
"#diskon Wellcomm Shop Promo Aksesoris Hemat - Diskon 50%","656002463938519040","GilaPromoDotCom","2015-10-19 14:02:29","",""
"#diskon Lee Cooper Special Offers - Gratis T-Shirt","655999117567619072","GilaPromoDotCom","2015-10-19 13:49:12","",""
"#diskon Galeri Gadget Promo Handphone Murah - Harga Spesial Cuma Rp. 899.000","655999117106266112","GilaPromoDotCom","2015-10-19 13:49:12","",""
"#onlineonly #diskon Wellcomm Shop Promo Aksesoris Hemat - Diskon 50%","655998525289930752","GilaPromoDotCom","2015-10-19 13:46:50","",""
"#onlineonly #diskon Matahari Mall Undewear Sale - Diskon Hingga 77%","655998524941869056","GilaPromoDotCom","2015-10-19 13:46:50","",""
"#indonesia #diskon Es Teler Promo Senin Hemat - Santap Sepuasnya Hanya Rp. 10.000","655992357100326912","GilaPromoDotCom","2015-10-19 13:22:20","",""
"#indonesia #diskon Blibli Mom's Day Great Deals - Diskon hingga 77%","655992356873871360","GilaPromoDotCom","2015-10-19 13:22:20","",""
"#indonesia #diskon Lee Cooper Special Offers - Gratis T-Shirt","655992324087021568","GilaPromoDotCom","2015-10-19 13:22:12","",""
"#indonesia #diskon Galeri Gadget Promo Handphone Murah - Harga Spesial Cuma Rp. 899.000","655992323441086464","GilaPromoDotCom","2015-10-19 13:22:12","",""
"#diskon Blibli Mom's Day Great Deals - Diskon hingga 77%","655971968689250304","GilaPromoDotCom","2015-10-19 12:01:19","",""
"#diskon Ancol Dufan Biker Special Deals - Diskon 50%","655971968261472256","GilaPromoDotCom","2015-10-19 12:01:19","",""
"#onlineonly #diskon Lee Cooper Special Offers - Gratis T-Shirt","655968559995162624","GilaPromoDotCom","2015-10-19 11:47:46","",""
"#onlineonly #diskon Blibli Mom's Day Great Deals - Diskon hingga 77%","655968559961624576","GilaPromoDotCom","2015-10-19 11:47:46","",""
"#onlineonly #diskon Blibli Visa Triple Deals - Diskon Tambahan Hingga 20%","655968559592550400","GilaPromoDotCom","2015-10-19 11:47:46","",""
"#diskon Air Asia Penawaran Heboh - Cashback Rp. 100.000","655956896264908801","GilaPromoDotCom","2015-10-19 11:01:25","",""
"#diskon Air Asia Super Deal - Harga Hemat Mulai Rp. 334.000","655956896042622976","GilaPromoDotCom","2015-10-19 11:01:25","",""
"#diskon Lazada Monday Deals - Diskon hingga 85% + 8%","655956896034246656","GilaPromoDotCom","2015-10-19 11:01:25","",""
"#diskon Fantastic Offers - Diskon Rp. 1.000.000","655956895920992256","GilaPromoDotCom","2015-10-19 11:01:25","",""
"#diskon Ari Asia Go online Travel Fair - Harga Mulai Dari Rp. 499.000","655956895916773376","GilaPromoDotCom","2015-10-19 11:01:25","",""
"#indonesia #diskon Lazada Monday Deals - Diskon hingga 85% + 8%","655945640195813378","GilaPromoDotCom","2015-10-19 10:16:42","",""
"#onlineonly #diskon Fantastic Offers - Diskon Rp. 1.000.000","655938026397302784","GilaPromoDotCom","2015-10-19 09:46:26","",""
"#onlineonly #diskon Lazada Monday Deals - Diskon hingga 85% + 8%","655938026212823040","GilaPromoDotCom","2015-10-19 09:46:26","",""
"#onlineonly #diskon Air Asia Penawaran Heboh - Cashback Rp. 100.000","655908478687584257","GilaPromoDotCom","2015-10-19 07:49:02","",""
"#onlineonly #diskon Air Asia Super Deal - Harga Hemat Mulai Rp. 334.000","655908478674972674","GilaPromoDotCom","2015-10-19 07:49:02","",""
"#onlineonly #diskon Air Asia Promo LIburan Sejutaan - Harga Mulai Dari Rp. 1.038.000","655908478079385601","GilaPromoDotCom","2015-10-19 07:49:02","",""
"#onlineonly #diskon Ari Asia Go online Travel Fair - Harga Mulai Dari Rp. 499.000","655908478075170816","GilaPromoDotCom","2015-10-19 07:49:02","",""
"#indonesia #diskon Ari Asia Go online Travel Fair - Harga Mulai Dari Rp. 499.000","655901905336561665","GilaPromoDotCom","2015-10-19 07:22:54","",""
"#diskon Special Offers - Diskon Rp. 80.000","655897022768238592","GilaPromoDotCom","2015-10-19 07:03:30","",""
"#diskon The Body Shop Special Membercard Promo - Gratis Voucher","655897021967110146","GilaPromoDotCom","2015-10-19 07:03:30","",""
"#diskon Dufan Promo Dahsyat- Diskon 50%","655897021946179584","GilaPromoDotCom","2015-10-19 07:03:30","",""
"#onlineonly #diskon Traveloka Cathay Pacific Promo Terbang Hemat - Harga Mulai Dari Rp. 4.405.000","655726781119471616","GilaPromoDotCom","2015-10-18 19:47:02","",""
"#diskon Promo Spesial Travel Hemat - Diskon Rp. 30.000 & Diskon 10%","655677509023985664","GilaPromoDotCom","2015-10-18 16:31:14","",""
"#diskon Pizza Hut Promo Breakfast - Gratis Menu Spesial","655677508646473728","GilaPromoDotCom","2015-10-18 16:31:14","",""
"#diskon Matahari Department Store Active Fair Promo - Gratis Hadiah Langsung","655677508642349056","GilaPromoDotCom","2015-10-18 16:31:14","",""
"#indonesia #diskon Pizza Hut Promo Breakfast - Gratis Menu Spesial","655673752613724160","GilaPromoDotCom","2015-10-18 16:16:19","",""
"#indonesia #diskon Matahari Department Store Active Fair Promo - Gratis Hadiah Langsung","655673752609562624","GilaPromoDotCom","2015-10-18 16:16:19","",""
"#indonesia #diskon The Body Shop Special Membercard Promo - Gratis Voucher","655673752584388613","GilaPromoDotCom","2015-10-18 16:16:19","",""
"#onlineonly #diskon Special Offers - Diskon Rp. 80.000","655666372844920832","GilaPromoDotCom","2015-10-18 15:46:59","",""
"#onlineonly #diskon Promo Spesial Travel Hemat - Diskon Rp. 30.000 & Diskon 10%","655666372517695488","GilaPromoDotCom","2015-10-18 15:46:59","",""
"#diskon Breadlife Promo Seru - Gratis Voucher Belanja","655636774413299712","GilaPromoDotCom","2015-10-18 13:49:22","",""
"#diskon Cinema XXI Penawaran Spesial - Promo Nonton Gratis","655636774404890625","GilaPromoDotCom","2015-10-18 13:49:22","",""
"#diskon CGV Blitz Alfamart Special Offers - Promo Nonton Gratis","655636774388133888","GilaPromoDotCom","2015-10-18 13:49:22","",""
"#diskon Chatime Surprise Deal - Beli 1 Gratis 1 & Diskon 35%","655636774358790144","GilaPromoDotCom","2015-10-18 13:49:22","",""
"#diskon Andrew Shoes Special Sale - Diskon 20% + 40%","655636774006476800","GilaPromoDotCom","2015-10-18 13:49:22","",""
"#indonesia #diskon Nine West Great Sale - Diskon Hingga 60% - Ladies! ini dia promo yang pasti sedang kalian","655629166742781952","GilaPromoDotCom","2015-10-18 13:19:09","",""
"#indonesia #diskon Dominos Pizza Promo Add On - Diskon 64% - Yuk datang dan santap menu pizza favorit kamu di","655629140410937344","GilaPromoDotCom","2015-10-18 13:19:02","",""
"#indonesia #diskon Chatime Surprise Deal - Beli 1 Gratis 1 & Diskon 35%","655629140217982976","GilaPromoDotCom","2015-10-18 13:19:02","",""
"#indonesia #diskon Breadlife Promo Seru - Gratis Voucher Belanja","655629140213780480","GilaPromoDotCom","2015-10-18 13:19:02","",""
"#onlineonly #diskon October Travel Fair - Diskon hingga 70% - Mau travelling di akhir tahun ini dan memerlukan","655605855262515200","GilaPromoDotCom","2015-10-18 11:46:31","",""
"#diskon October Travel Fair - Diskon hingga 70%","655598197772021760","GilaPromoDotCom","2015-10-18 11:16:05","",""
"#diskon Lazada Top Brand SALE - Diskon hingga 74%","655598197746855937","GilaPromoDotCom","2015-10-18 11:16:05","",""
"#indonesia #diskon Hoka Hoka Bento Promo Upgrade Menu - Harga Spesial Rp. 7.500","655583819874086912","GilaPromoDotCom","2015-10-18 10:18:57","",""
"#indonesia #diskon October Travel Fair - Diskon hingga 70% - Mau travelling di akhir tahun ini dan memerlukan","655583819869892608","GilaPromoDotCom","2015-10-18 10:18:57","",""
"#indonesia #diskon Andrew Shoes Special Sale - Diskon 20% + 40%","655583819869855744","GilaPromoDotCom","2015-10-18 10:18:57","",""
"#indonesia #diskon Lazada Top Brand SALE - Diskon hingga 74%","655583819819581440","GilaPromoDotCom","2015-10-18 10:18:57","",""
"#indonesia #diskon Breadtalk Special Grand Opening Promo - Beli 5 Gratis 1","655583819525918720","GilaPromoDotCom","2015-10-18 10:18:57","",""
"#diskon LG G4 Stylus Promo Weekend Special - Cashback Rp. 150.000","655579634713628672","GilaPromoDotCom","2015-10-18 10:02:19","",""
"#diskon Es Teler 77 Promo Santap Hemat - Harga Spesial Rp. 23.000","655579634394865664","GilaPromoDotCom","2015-10-18 10:02:19","",""
"#diskon Contempo Birthday Sale Promo - Diskon 80%","655579634285813760","GilaPromoDotCom","2015-10-18 10:02:19","",""
"#diskon Erafone Samsung Surprise Deal - Voucher Rp. 500.000","655579634264838144","GilaPromoDotCom","2015-10-18 10:02:19","",""
"#onlineonly #diskon Stationery Super Sale - Harga Mulai Dari Rp. 10.000","655575710585769984","GilaPromoDotCom","2015-10-18 09:46:44","",""
"#diskon VNC Mid Season Sale Promo - Diskon Hingga 50%","655534574815047684","GilaPromoDotCom","2015-10-18 07:03:16","",""
"#diskon Matahari Mall Prize Vaganza Promo - Diskon Hingga 80%","655534574714396676","GilaPromoDotCom","2015-10-18 07:03:16","",""
"#diskon Wacoal Special Offers - Beli 1 Gratis 1 & Diskon 50%","655534574437584896","GilaPromoDotCom","2015-10-18 07:03:16","",""
"#diskon Lazada Uber Weekend Promo - Diskon hingga 50% + 10%","655534526718984193","GilaPromoDotCom","2015-10-18 07:03:05","",""
"#diskon Lazada Overseas Special Deals - Diskon Hingga 80%","655534526656028672","GilaPromoDotCom","2015-10-18 07:03:05","",""
"#onlineonly #diskon Lazada Uber Weekend Promo - Diskon hingga 50% + 10%","655366613965893632","GilaPromoDotCom","2015-10-17 19:55:51","",""
"#onlineonly #diskon Lazada Overseas Special Deals - Diskon Hingga 80%","655366613898809345","GilaPromoDotCom","2015-10-17 19:55:51","",""
"#diskon McDonalds Promo Spesial - Gratis Hadiah Gelas Coca Cola","655315188732829696","GilaPromoDotCom","2015-10-17 16:31:30","",""
"#diskon Asus PC Stick Promo Spesial - Diskon Rp. 400.000","655315188724404224","GilaPromoDotCom","2015-10-17 16:31:30","",""
"#indonesia #diskon McDonalds Promo Spesial - Gratis Hadiah Gelas Coca Cola","655311401490206720","GilaPromoDotCom","2015-10-17 16:16:27","",""
"#indonesia #diskon VNC Mid Season Sale Promo - Diskon Hingga 50%","655311390631174144","GilaPromoDotCom","2015-10-17 16:16:25","",""
"#indonesia #diskon Lazada Uber Weekend Promo - Diskon hingga 50% + 10%","655311390622752768","GilaPromoDotCom","2015-10-17 16:16:25","",""
"#indonesia #diskon Wacoal Special Offers - Beli 1 Gratis 1 & Diskon 50%","655311390396297217","GilaPromoDotCom","2015-10-17 16:16:25","",""
"#indonesia #diskon Lazada Overseas Special Deals - Diskon Hingga 80%","655311390396272640","GilaPromoDotCom","2015-10-17 16:16:25","",""
"#onlineonly #diskon Matahari Mall Prize Vaganza Promo - Diskon Hingga 80%","655303774488150016","GilaPromoDotCom","2015-10-17 15:46:09","",""
"#diskon Promo WOW Murah - Diskon hingga 67%","655274459960623104","GilaPromoDotCom","2015-10-17 13:49:40","",""
"#diskon Electronic Solution Super Great Sale - Gebrak Diskon & Harga Spesial","655274459956400128","GilaPromoDotCom","2015-10-17 13:49:40","",""
"#diskon H&M Super Final Sale - Diskon Hingga 70%","655274459704786944","GilaPromoDotCom","2015-10-17 13:49:40","",""
"#diskon 7 Eleven It's A Big Deal Promo - Harga Spesial RP. 32.000 & Gratis Voucher Matahari","655274459704741888","GilaPromoDotCom","2015-10-17 13:49:40","",""
"#diskon Dinomarket Blackberry Special Deal - Diskon Rp. 3.500.000","655274459696386048","GilaPromoDotCom","2015-10-17 13:49:40","",""
"#onlineonly #diskon Promo WOW Murah - Diskon hingga 67%","655274010368999424","GilaPromoDotCom","2015-10-17 13:47:53","",""
"#onlineonly #diskon Asus PC Stick Promo Spesial - Diskon Rp. 400.000","655274010335432704","GilaPromoDotCom","2015-10-17 13:47:53","",""
"#onlineonly #diskon Dinomarket Blackberry Special Deal - Diskon Rp. 3.500.000","655274010033434625","GilaPromoDotCom","2015-10-17 13:47:53","",""
"#indonesia #diskon Electronic Solution Super Great Sale - Gebrak Diskon & Harga Spesial","655266395249377281","GilaPromoDotCom","2015-10-17 13:17:37","",""
"#indonesia #diskon KFC Fiestapoin Fantastic Deal - Diskon 50%","655266395048013824","GilaPromoDotCom","2015-10-17 13:17:37","",""
"#indonesia #diskon iBox Macbook Best Deal - Cash Voucher Rp. 500.000","655266395043835904","GilaPromoDotCom","2015-10-17 13:17:37","",""
"#indonesia #diskon Galeri Gadget Wiko Weekend Promo - Cashback Rp. 400.000 & Gratis Hadiah Langsung","655266394834079744","GilaPromoDotCom","2015-10-17 13:17:37","",""
"#indonesia #diskon H&M Super Final Sale - Diskon Hingga 70% - Jangan lupa datang ke H&M Fashion Store sekarang","655266394821496832","GilaPromoDotCom","2015-10-17 13:17:37","",""
"#diskon Dunkin Donuts Special Weekend Deal - Beli 1 Gratis 1","655225234426064896","GilaPromoDotCom","2015-10-17 10:34:04","",""
"#diskon Erafone Oktober Gadget Fest - Beli 1 Gratis 1","655225219666354180","GilaPromoDotCom","2015-10-17 10:34:00","",""
"#diskon Colorbox Special Opening Sale - Diskon 25%","655225219167186944","GilaPromoDotCom","2015-10-17 10:34:00","",""
"#diskon Timberland Weekend Best Deal - Diskon 70%","655225219133624320","GilaPromoDotCom","2015-10-17 10:34:00","",""
"#indonesia #diskon Timberland Weekend Best Deal - Diskon 70%","655221024221478912","GilaPromoDotCom","2015-10-17 10:17:20","",""
"#indonesia #diskon New Look Mid Season Super Sale - Diskon Hingga 50%","655221023953047552","GilaPromoDotCom","2015-10-17 10:17:20","",""
"#indonesia #diskon Es Teler 77 Promo Spesial Makan Hemat - Diskon 20%","655221023810433024","GilaPromoDotCom","2015-10-17 10:17:20","",""
"#indonesia #diskon Dunkin Donuts Special Weekend Deal - Beli 1 Gratis 1","655220984954408960","GilaPromoDotCom","2015-10-17 10:17:10","",""
"#indonesia #diskon Erafone Oktober Gadget Fest - Beli 1 Gratis 1","655220984665001984","GilaPromoDotCom","2015-10-17 10:17:10","",""
"#diskon Es Teler 77 Promo Spesial Makan Hemat - Diskon 20%","655205962345816068","GilaPromoDotCom","2015-10-17 09:17:29","",""
"#diskon Clarks Mega Sale - Beli 1 Gratis 1","655186799896231936","GilaPromoDotCom","2015-10-17 08:01:20","",""
"#diskon Cinemaxx Theater Special October Deal - Beli 1 Gratis 1","655186799631929344","GilaPromoDotCom","2015-10-17 08:01:20","",""
"#diskon New Look Mid Season Super Sale - Diskon Hingga 50%","655186799493566464","GilaPromoDotCom","2015-10-17 08:01:20","",""
"#diskon Matahari Department Store Fantastic Deal - Diskon 50% + 20%","655186756178956288","GilaPromoDotCom","2015-10-17 08:01:10","",""
"#diskon Lazada Super Duper Sale - Diskon Mulai 40%","655172257954840576","GilaPromoDotCom","2015-10-17 07:03:33","",""
"#diskon MP3 Player Great Sale - Diskon Hingga 41%","655172221099462656","GilaPromoDotCom","2015-10-17 07:03:24","",""
"#diskon Indomaret Telkomsel Tcash Special Promo - Gratis Hadiah Langsung","655172221061767169","GilaPromoDotCom","2015-10-17 07:03:24","",""
"#diskon Lazada Promo Jam Tangan Murah Meriah - Diskon Hingga 99%","655172220990398464","GilaPromoDotCom","2015-10-17 07:03:24","",""
"#diskon KliknKlik Super Gadget Promo - Diskon Rp 500.000","655172220726169600","GilaPromoDotCom","2015-10-17 07:03:24","",""
"#onlineonly #diskon Lazada Super Duper Sale - Diskon Mulai 40%","655002087928012801","GilaPromoDotCom","2015-10-16 19:47:21","",""
"#indonesia #diskon Lazada Super Duper Sale - Diskon Mulai 40%","654995929750216704","GilaPromoDotCom","2015-10-16 19:22:53","",""
"#indonesia #diskon Indomaret Telkomsel Tcash Special Promo - Gratis Hadiah Langsung","654995929506955264","GilaPromoDotCom","2015-10-16 19:22:53","",""
"#diskon Bata Crazy Weekend Sale - Diskon 20% - Beli aneka sepatu, sendal dan beragam aksesoris lainnya di Bata","654994540588322816","GilaPromoDotCom","2015-10-16 19:17:22","",""
"#diskon Watsons Special Sparkling Anniversary Promo - Diskon Hingga 60%","654953186344751104","GilaPromoDotCom","2015-10-16 16:33:02","",""
"#diskon October Special Gift Promo - Gratis Voucher Rp. 50.000","654953185870770176","GilaPromoDotCom","2015-10-16 16:33:02","",""
"#indonesia #diskon Lazada Promo Jam Tangan Murah Meriah - Diskon Hingga 99%","654948967864803328","GilaPromoDotCom","2015-10-16 16:16:16","",""
"#indonesia #diskon Watsons Special Sparkling Anniversary Promo - Diskon Hingga 60%","654948967629877248","GilaPromoDotCom","2015-10-16 16:16:16","",""
"#indonesia #diskon KliknKlik Super Gadget Promo - Diskon Rp 500.000","654948951968370688","GilaPromoDotCom","2015-10-16 16:16:13","",""
"#onlineonly #diskon Lazada Promo Jam Tangan Murah Meriah - Diskon Hingga 99%","654941564968521728","GilaPromoDotCom","2015-10-16 15:46:51","",""
"#onlineonly #diskon MP3 Player Great Sale - Diskon Hingga 41%","654941564754640896","GilaPromoDotCom","2015-10-16 15:46:51","",""
"#onlineonly #diskon KliknKlik Super Gadget Promo - Diskon Rp 500.000","654941564393885696","GilaPromoDotCom","2015-10-16 15:46:51","",""
"#onlineonly #diskon October Special Gift Promo - Gratis Voucher Rp. 50.000","654941564385566720","GilaPromoDotCom","2015-10-16 15:46:51","",""
"#diskon Lippo Mall Kemang Special Movie Mania Best Deal - Gratis Dining Voucher","654912475717046272","GilaPromoDotCom","2015-10-16 13:51:16","",""
"#diskon Matahari Mall Homyped Great Sale - Diskon Hingga 50%","654912475490578432","GilaPromoDotCom","2015-10-16 13:51:16","",""
"#diskon Pancious Foodpanda Promo Spesial - Diskon 20%","654912475184394240","GilaPromoDotCom","2015-10-16 13:51:16","",""
"#diskon Sogo Department Store Penshoppe Jeans Best Deal - Diskon 30%","654912475180191744","GilaPromoDotCom","2015-10-16 13:51:16","",""
"#diskon Erafone Telkomsel Promo Istimewa - Cashback Hingga Rp. 500.000 & Gratis Paket Data","654912475171831808","GilaPromoDotCom","2015-10-16 13:51:16","",""
"#onlineonly #diskon Lazada Jumat Special - Diskon hingga 95% + 8%","654911357918289920","GilaPromoDotCom","2015-10-16 13:46:50","",""
"#indonesia #diskon Supermall Karawaci Great Offers - Diskon Hingga 50%","654903808418541568","GilaPromoDotCom","2015-10-16 13:16:50","",""
"#indonesia #diskon Sogo Department Store Penshoppe Jeans Best Deal - Diskon 30%","654903808414322688","GilaPromoDotCom","2015-10-16 13:16:50","",""
"#indonesia #diskon Blibli Shoes Fair Promo - Diskon hingga 70%","654903808410177536","GilaPromoDotCom","2015-10-16 13:16:50","",""
"#indonesia #diskon Lazada Jumat Special - Diskon hingga 95% + 8%","654903807864893444","GilaPromoDotCom","2015-10-16 13:16:49","",""
"#indonesia #diskon Pancious Foodpanda Promo Spesial - Diskon 20%","654903807843934208","GilaPromoDotCom","2015-10-16 13:16:49","",""
"#onlineonly #diskon Dinomarker Promo Festival Belanja Online - Diskon 25% + 17%","654881159114039296","GilaPromoDotCom","2015-10-16 11:46:50","",""
"#onlineonly #diskon Erafone Oktober Festival Best Deal - Diskon Hingga Rp. 2.000.000","654881159105630208","GilaPromoDotCom","2015-10-16 11:46:50","",""
"#onlineonly #diskon Matahari Mall Homyped Great Sale - Diskon Hingga 50%","654881158833045504","GilaPromoDotCom","2015-10-16 11:46:50","",""
"#diskon Forever 21 Special All Sale - Beli 2 Gratis 1","654873605059321856","GilaPromoDotCom","2015-10-16 11:16:49","",""
"#diskon Dinomarker Promo Festival Belanja Online - Diskon 25% + 17%","654873564471013376","GilaPromoDotCom","2015-10-16 11:16:39","",""
"#diskon Erafone Oktober Festival Best Deal - Diskon Hingga Rp. 2.000.000","654873564252913665","GilaPromoDotCom","2015-10-16 11:16:39","",""
"#diskon Centro Department Store Revlon Special Deal - Diskon Hingga 50%","654862145465753600","GilaPromoDotCom","2015-10-16 10:31:16","",""
"#diskon Debenhams Special Weekend Saving Promo - Beli 4 Dapat 5","654862145453170689","GilaPromoDotCom","2015-10-16 10:31:16","",""
"#indonesia #diskon Debenhams Special Weekend Saving Promo - Beli 4 Dapat 5","654858419426476033","GilaPromoDotCom","2015-10-16 10:16:28","",""
"#indonesia #diskon Centro Department Store Revlon Special Deal - Diskon Hingga 50%","654858419397140480","GilaPromoDotCom","2015-10-16 10:16:28","",""
"#indonesia #diskon Erafone Oktober Festival Best Deal - Diskon Hingga Rp. 2.000.000","654858294436208640","GilaPromoDotCom","2015-10-16 10:15:58","",""
"#indonesia #diskon Forever 21 Special All Sale - Beli 2 Gratis 1","654858294369103872","GilaPromoDotCom","2015-10-16 10:15:58","",""
"#diskon Samsung Galaxy J5 Bolt Fair - Gratis Hadiah Langsung & Paket Data","654854544149598210","GilaPromoDotCom","2015-10-16 10:01:04","",""
"#diskon Bata Crazy Weekend Sale - Diskon 20%","654843674585604100","GilaPromoDotCom","2015-10-16 09:17:53","",""
"#diskon iBox Promo Spesial Double Deal - Cash Voucher Rp. 500.000 + Rp. 500.000","654843673969098753","GilaPromoDotCom","2015-10-16 09:17:52","",""
"#diskon Lotteria Promo Makan Murah Enak - Harga Mulai Dari Rp. 30.000","654824301653311488","GilaPromoDotCom","2015-10-16 08:00:54","",""
"#diskon Nautica Mid Season Super Sale - Diskon hingga 50%","654824301632331780","GilaPromoDotCom","2015-10-16 08:00:54","",""
"#diskon Carls Jr Special Friday Great Deal - Beli 1 Gratis 1","654824301003149312","GilaPromoDotCom","2015-10-16 08:00:54","",""
"#indonesia #diskon Bata Crazy Weekend Sale - Diskon 20% - Beli aneka sepatu, sendal dan beragam aksesoris lainnya","654814317779419140","GilaPromoDotCom","2015-10-16 07:21:13","",""
"#indonesia #diskon The Little Things She Needs Promo 6th Anniversary - Harga Spesial Rp. 399.000","654814296312950784","GilaPromoDotCom","2015-10-16 07:21:08","",""
"#indonesia #diskon Lotteria Promo Makan Murah Enak - Harga Mulai Dari Rp. 30.000","654814296002576384","GilaPromoDotCom","2015-10-16 07:21:08","",""
